DateTime,T(degC)
2010-11-16,3.181458333333333
2010-11-17,2.117916666666667
2010-11-18,3.3061805555555552
2010-11-19,4.353125
2010-11-20,3.5436805555555555
2010-11-21,0.1399305555555555
2010-11-22,0.9029861111111112
2010-11-23,1.364375
2010-11-24,0.3923611111111111
2010-11-25,-0.5321527777777777
2010-11-26,-1.7011805555555557
2010-11-27,-5.611875
2010-11-28,-5.342083333333333
2010-11-29,-3.836597222222222
2010-11-30,-5.388819444444445
2010-12-01,-11.012777777777778
2010-12-02,-11.383541666666666
2010-12-03,-11.812083333333334
2010-12-04,-9.804444444444444
2010-12-05,-2.273055555555556
2010-12-06,-1.4000694444444446
2010-12-07,-3.933402777777778
2010-12-08,-3.3875694444444444
2010-12-09,-2.078333333333333
2010-12-10,-1.7865972222222222
2010-12-11,2.526736111111111
2010-12-12,-0.1346527777777778
2010-12-13,-6.142361111111111
2010-12-14,-5.513333333333333
2010-12-15,-6.473611111111111
2010-12-16,-6.090416666666666
2010-12-17,-4.931875000000001
2010-12-18,-9.020972222222222
2010-12-19,-4.580208333333333
2010-12-20,-1.8163888888888888
2010-12-21,-4.130138888888889
2010-12-22,-0.7279166666666667
2010-12-23,-0.8288888888888889
2010-12-24,-2.8206944444444444
2010-12-25,-7.287430555555556
2010-12-26,-9.840763888888889
2010-12-27,-4.520347222222222
2010-12-28,-5.791944444444444
2010-12-29,-13.163541666666667
2010-12-30,-10.362291666666668
2010-12-31,-4.208680555555556
2011-01-01,-0.3165972222222222
2011-01-02,-0.3536805555555555
2011-01-03,-1.5672222222222223
2011-01-04,-5.887361111111111
2011-01-05,-7.415902777777778
2011-01-06,1.6169444444444443
2011-01-07,5.595069444444444
2011-01-08,7.668888888888889
2011-01-09,5.484930555555556
2011-01-10,-2.4699305555555555
2011-01-11,-0.5151388888888889
2011-01-12,3.608125
2011-01-13,5.908888888888889
2011-01-14,9.841805555555556
2011-01-15,7.741388888888888
2011-01-16,5.752638888888889
2011-01-17,1.6062500000000002
2011-01-18,5.726666666666667
2011-01-19,1.3145833333333334
2011-01-20,-0.6408333333333334
2011-01-21,-2.154236111111111
2011-01-22,-2.3354166666666667
2011-01-23,-1.2705555555555557
2011-01-24,0.5026388888888889
2011-01-25,0.9252083333333332
2011-01-26,0.1528472222222222
2011-01-27,-2.7667361111111117
2011-01-28,-3.004166666666667
2011-01-29,-5.756319444444444
2011-01-30,-6.296736111111112
2011-01-31,-6.309444444444444
2011-02-01,-5.702222222222222
2011-02-02,-3.3878472222222222
2011-02-03,-0.2888888888888889
2011-02-04,3.399722222222222
2011-02-05,8.198194444444445
2011-02-06,8.332569444444445
2011-02-07,4.787152777777778
2011-02-08,5.701736111111111
2011-02-09,0.0577083333333333
2011-02-10,1.019375
2011-02-11,7.4472916666666675
2011-02-12,-0.4311111111111111
2011-02-13,1.53125
2011-02-14,1.871388888888889
2011-02-15,1.2765972222222224
2011-02-16,2.547152777777778
2011-02-17,-2.004305555555556
2011-02-18,-2.941388888888889
2011-02-19,-3.254722222222222
2011-02-20,-6.170347222222222
2011-02-21,-8.896666666666667
2011-02-22,-9.646180555555556
2011-02-23,-9.078194444444444
2011-02-24,-3.090972222222222
2011-02-25,-0.09625
2011-02-26,0.2455555555555555
2011-02-27,1.0187499999999998
2011-02-28,1.3938194444444445
2011-03-01,-0.0443055555555555
2011-03-02,-0.3335416666666667
2011-03-03,-1.055902777777778
2011-03-04,-0.1516666666666666
2011-03-05,-0.3105555555555555
2011-03-06,0.0597916666666666
2011-03-07,-0.949375
2011-03-08,2.395555555555555
2011-03-09,5.612638888888889
2011-03-10,6.470069444444444
2011-03-11,7.056319444444444
2011-03-12,5.9279166666666665
2011-03-13,8.437222222222223
2011-03-14,9.23875
2011-03-15,8.943194444444444
2011-03-16,4.429375
2011-03-17,4.605972222222222
2011-03-18,3.4071527777777777
2011-03-19,2.9155555555555552
2011-03-20,1.803125
2011-03-21,3.954652777777778
2011-03-22,5.883611111111112
2011-03-23,6.723333333333333
2011-03-24,7.252152777777777
2011-03-25,7.646319444444444
2011-03-26,4.2785416666666665
2011-03-27,3.652083333333333
2011-03-28,4.923958333333333
2011-03-29,6.520763888888889
2011-03-30,8.897638888888888
2011-03-31,10.49652777777778
2011-04-01,13.580208333333331
2011-04-02,14.559236111111112
2011-04-03,15.378819444444446
2011-04-04,9.204930555555556
2011-04-05,8.961388888888889
2011-04-06,13.652083333333334
2011-04-07,14.456666666666669
2011-04-08,10.551805555555555
2011-04-09,8.992291666666667
2011-04-10,9.02111111111111
2011-04-11,12.01763888888889
2011-04-12,8.607083333333334
2011-04-13,6.410069444444444
2011-04-14,6.058888888888889
2011-04-15,6.4991666666666665
2011-04-16,8.965277777777779
2011-04-17,9.684097222222222
2011-04-18,10.0475
2011-04-19,12.129791666666668
2011-04-20,13.400555555555556
2011-04-21,14.675555555555556
2011-04-22,15.261527777777776
2011-04-23,15.639097222222224
2011-04-24,14.620625
2011-04-25,11.030416666666667
2011-04-26,8.866458333333334
2011-04-27,10.540277777777778
2011-04-28,12.862916666666669
2011-04-29,14.009861111111112
2011-04-30,13.015069444444444
2011-05-01,9.33777777777778
2011-05-02,5.599236111111111
2011-05-03,4.860902777777778
2011-05-04,4.587361111111111
2011-05-05,7.980486111111111
2011-05-06,12.236805555555556
2011-05-07,15.401666666666667
2011-05-08,14.8325
2011-05-09,16.493055555555557
2011-05-10,17.269791666666666
2011-05-11,16.250208333333333
2011-05-12,14.321805555555557
2011-05-13,12.919166666666666
2011-05-14,12.78111111111111
2011-05-15,10.23798611111111
2011-05-16,10.245347222222222
2011-05-17,14.131041666666668
2011-05-18,16.31173611111111
2011-05-19,16.57715277777778
2011-05-20,15.632916666666668
2011-05-21,16.458194444444445
2011-05-22,18.354236111111117
2011-05-23,15.622916666666663
2011-05-24,15.31625
2011-05-25,12.668611111111112
2011-05-26,16.875694444444445
2011-05-27,13.664722222222222
2011-05-28,12.792291666666666
2011-05-29,16.965694444444445
2011-05-30,21.16090277777778
2011-05-31,18.79125
2011-06-01,10.995277777777778
2011-06-02,14.970694444444446
2011-06-03,17.594305555555554
2011-06-04,20.90743055555556
2011-06-05,21.87993055555556
2011-06-06,18.79388888888889
2011-06-07,18.537916666666668
2011-06-08,15.791111111111112
2011-06-09,14.942152777777778
2011-06-10,14.250555555555556
2011-06-11,14.308263888888888
2011-06-12,15.421944444444446
2011-06-13,15.765555555555554
2011-06-14,16.359791666666666
2011-06-15,18.61555555555556
2011-06-16,18.9325
2011-06-17,16.55847222222222
2011-06-18,15.091111111111111
2011-06-19,13.304791666666668
2011-06-20,13.867569444444444
2011-06-21,16.66861111111111
2011-06-22,17.690069444444443
2011-06-23,16.022152777777777
2011-06-24,13.500833333333334
2011-06-25,12.901597222222222
2011-06-26,17.533402777777777
2011-06-27,20.12847222222222
2011-06-28,21.55604166666667
2011-06-29,20.963541666666668
2011-06-30,13.400138888888888
2011-07-01,11.117847222222222
2011-07-02,11.150416666666668
2011-07-03,10.865902777777778
2011-07-04,14.408055555555556
2011-07-05,15.601875
2011-07-06,19.150625
2011-07-07,20.31972222222222
2011-07-08,18.169583333333332
2011-07-09,20.871805555555557
2011-07-10,19.647430555555555
2011-07-11,18.853541666666665
2011-07-12,19.612777777777776
2011-07-13,19.860902777777778
2011-07-14,15.144583333333337
2011-07-15,15.078333333333337
2011-07-16,18.43722222222222
2011-07-17,16.604583333333334
2011-07-18,14.909027777777778
2011-07-19,17.25125
2011-07-20,18.10013888888889
2011-07-21,15.48875
2011-07-22,13.605347222222225
2011-07-23,13.060277777777776
2011-07-24,13.120347222222222
2011-07-25,13.11375
2011-07-26,16.258611111111108
2011-07-27,19.142291666666665
2011-07-28,18.09486111111111
2011-07-29,16.743194444444445
2011-07-30,12.958472222222222
2011-07-31,12.880069444444445
2011-08-01,14.963333333333331
2011-08-02,17.711458333333333
2011-08-03,20.539027777777772
2011-08-04,19.81138888888889
2011-08-05,19.329375
2011-08-06,21.686597222222225
2011-08-07,17.91645833333333
2011-08-08,14.275625
2011-08-09,13.2425
2011-08-10,13.542222222222222
2011-08-11,18.20784722222222
2011-08-12,17.15076388888889
2011-08-13,17.009375
2011-08-14,18.992083333333333
2011-08-15,16.767430555555556
2011-08-16,16.250138888888888
2011-08-17,19.27576388888889
2011-08-18,21.63805555555556
2011-08-19,17.768749999999997
2011-08-20,16.396944444444443
2011-08-21,18.64805555555556
2011-08-22,21.29048611111111
2011-08-23,21.544722222222223
2011-08-24,22.376041666666666
2011-08-25,19.74277777777778
2011-08-26,24.716597222222223
2011-08-27,14.637916666666667
2011-08-28,14.623611111111112
2011-08-29,14.680138888888887
2011-08-30,12.287152777777775
2011-08-31,11.813333333333333
2011-09-01,14.208888888888888
2011-09-02,16.315347222222222
2011-09-03,19.595416666666665
2011-09-04,20.939722222222223
2011-09-05,17.31277777777778
2011-09-06,15.917777777777776
2011-09-07,15.151458333333332
2011-09-08,12.379861111111111
2011-09-09,15.115763888888887
2011-09-10,20.053819444444443
2011-09-11,20.23611111111111
2011-09-12,16.747430555555557
2011-09-13,17.562847222222224
2011-09-14,14.206388888888888
2011-09-15,12.490416666666668
2011-09-16,12.222152777777778
2011-09-17,16.553125
2011-09-18,12.431041666666664
2011-09-19,11.552708333333332
2011-09-20,11.279722222222222
2011-09-21,12.033958333333334
2011-09-22,13.189583333333331
2011-09-23,11.480486111111112
2011-09-24,11.833472222222222
2011-09-25,13.569097222222222
2011-09-26,15.864444444444445
2011-09-27,15.35465277777778
2011-09-28,15.19784722222222
2011-09-29,14.441736111111112
2011-09-30,15.45840277777778
2011-10-01,15.8
2011-10-02,15.769513888888888
2011-10-03,16.05513888888889
2011-10-04,17.491944444444446
2011-10-05,15.810555555555554
2011-10-06,13.62
2011-10-07,8.244097222222223
2011-10-08,6.531875
2011-10-09,6.621388888888889
2011-10-10,11.88638888888889
2011-10-11,14.478125
2011-10-12,8.334375000000001
2011-10-13,7.565833333333334
2011-10-14,3.215208333333333
2011-10-15,3.029236111111111
2011-10-16,6.045416666666666
2011-10-17,6.770486111111111
2011-10-18,8.602361111111112
2011-10-19,6.385833333333333
2011-10-20,4.842847222222222
2011-10-21,2.2284027777777777
2011-10-22,2.1010416666666667
2011-10-23,3.853541666666666
2011-10-24,7.726388888888888
2011-10-25,7.662916666666667
2011-10-26,9.103194444444444
2011-10-27,6.549027777777778
2011-10-28,10.561388888888889
2011-10-29,9.205277777777775
2011-10-30,10.453125
2011-10-31,9.960625
2011-11-01,7.19
2011-11-02,7.319027777777778
2011-11-03,8.38875
2011-11-04,7.3180555555555555
2011-11-05,6.543680555555556
2011-11-06,6.845277777777778
2011-11-07,4.8720138888888895
2011-11-08,4.317569444444445
2011-11-09,2.773888888888889
2011-11-10,3.286597222222222
2011-11-11,1.6101388888888888
2011-11-12,1.493263888888889
2011-11-13,0.9670833333333332
2011-11-14,-0.5631944444444444
2011-11-15,-3.0636805555555555
2011-11-16,-2.555138888888889
2011-11-17,-1.0599305555555556
2011-11-18,2.195972222222222
2011-11-19,4.344513888888889
2011-11-20,2.298611111111111
2011-11-21,5.145138888888889
2011-11-22,2.562986111111111
2011-11-23,2.332430555555556
2011-11-24,1.4963888888888888
2011-11-25,1.6822916666666667
2011-11-26,4.728402777777777
2011-11-27,6.075972222222222
2011-11-28,4.442083333333333
2011-11-29,0.0681249999999999
2011-11-30,5.709027777777778
2011-12-01,3.858819444444445
2011-12-02,7.860763888888889
2011-12-03,3.4327083333333333
2011-12-04,6.688055555555556
2011-12-05,2.627430555555556
2011-12-06,1.3670833333333334
2011-12-07,2.6732638888888887
2011-12-08,4.591736111111112
2011-12-09,4.711388888888889
2011-12-10,1.743125
2011-12-11,-0.758888888888889
2011-12-12,4.160347222222223
2011-12-13,4.727013888888889
2011-12-14,5.505555555555556
2011-12-15,3.780694444444445
2011-12-16,4.026458333333333
2011-12-17,2.4366666666666665
2011-12-18,1.0427777777777778
2011-12-19,-0.1615972222222222
2011-12-20,-0.44875
2011-12-21,2.3627777777777776
2011-12-22,2.39
2011-12-23,6.272638888888888
2011-12-24,3.866527777777778
2011-12-25,3.3128472222222225
2011-12-26,7.108472222222222
2011-12-27,6.704513888888889
2011-12-28,4.783680555555556
2011-12-29,3.788819444444445
2011-12-30,1.7923611111111113
2011-12-31,1.710972222222222
2012-01-01,7.769097222222222
2012-01-02,8.635416666666666
2012-01-03,5.074861111111111
2012-01-04,5.009375
2012-01-05,3.2513194444444444
2012-01-06,2.484583333333333
2012-01-07,3.160277777777777
2012-01-08,3.217777777777778
2012-01-09,3.4949305555555554
2012-01-10,4.632986111111111
2012-01-11,6.013333333333333
2012-01-12,6.083055555555556
2012-01-13,1.7231944444444445
2012-01-14,1.011111111111111
2012-01-15,-1.7202777777777778
2012-01-16,-1.7260416666666667
2012-01-17,-0.1649305555555555
2012-01-18,-0.5733333333333334
2012-01-19,3.102291666666667
2012-01-20,1.5256944444444445
2012-01-21,1.9290277777777776
2012-01-22,3.813680555555555
2012-01-23,3.2303472222222225
2012-01-24,1.2538194444444446
2012-01-25,0.61625
2012-01-26,-1.9215972222222224
2012-01-27,-1.6697916666666666
2012-01-28,-2.366527777777778
2012-01-29,-6.132361111111111
2012-01-30,-7.3379166666666675
2012-01-31,-9.651944444444446
2012-02-01,-11.999930555555556
2012-02-02,-14.56451388888889
2012-02-03,-14.447361111111112
2012-02-04,-12.769027777777778
2012-02-05,-14.583472222222222
2012-02-06,-16.457291666666666
2012-02-07,-15.359722222222224
2012-02-08,-10.162986111111111
2012-02-09,-9.541180555555556
2012-02-10,-11.752916666666668
2012-02-11,-13.539722222222222
2012-02-12,-11.666180555555556
2012-02-13,-3.6484027777777777
2012-02-14,-0.7095833333333333
2012-02-15,2.560833333333333
2012-02-16,1.5920138888888888
2012-02-17,4.615833333333333
2012-02-18,5.254861111111111
2012-02-19,3.9577777777777774
2012-02-20,0.5660416666666667
2012-02-21,0.6921527777777778
2012-02-22,5.812986111111112
2012-02-23,7.564236111111111
2012-02-24,9.704722222222223
2012-02-25,6.049722222222222
2012-02-26,4.014097222222222
2012-02-27,2.3999305555555552
2012-02-28,6.93125
2012-02-29,9.938680555555557
2012-03-01,10.3575
2012-03-02,7.309027777777778
2012-03-03,6.295277777777778
2012-03-04,7.268194444444443
2012-03-05,4.4575
2012-03-06,3.854375
2012-03-07,3.030486111111111
2012-03-08,4.425625
2012-03-09,3.889375
2012-03-10,7.279444444444445
2012-03-11,7.255972222222222
2012-03-12,8.00423611111111
2012-03-13,6.649722222222222
2012-03-14,5.609444444444445
2012-03-15,7.637499999999999
2012-03-16,10.99798611111111
2012-03-17,12.624236111111111
2012-03-18,10.032083333333334
2012-03-19,6.465486111111111
2012-03-20,6.046180555555555
2012-03-21,9.63125
2012-03-22,8.910277777777777
2012-03-23,8.503333333333334
2012-03-24,9.5275
2012-03-25,10.76701388888889
2012-03-26,8.295555555555556
2012-03-27,9.658958333333334
2012-03-28,12.216041666666666
2012-03-29,8.823125
2012-03-30,7.655972222222222
2012-03-31,6.224097222222222
2012-04-01,4.461527777777778
2012-04-02,7.170694444444444
2012-04-03,9.767222222222223
2012-04-04,7.331041666666668
2012-04-05,3.939722222222223
2012-04-06,2.916527777777778
2012-04-07,2.6953472222222223
2012-04-08,1.3770833333333334
2012-04-09,3.832222222222223
2012-04-10,12.663680555555556
2012-04-11,9.27125
2012-04-12,7.820555555555556
2012-04-13,7.320486111111112
2012-04-14,6.615277777777778
2012-04-15,7.759722222222223
2012-04-16,5.886319444444444
2012-04-17,5.162569444444444
2012-04-18,7.057986111111111
2012-04-19,9.182430555555555
2012-04-20,9.760208333333331
2012-04-21,8.817430555555555
2012-04-22,8.89625
2012-04-23,7.979652777777777
2012-04-24,8.604166666666666
2012-04-25,11.4
2012-04-26,14.743333333333332
2012-04-27,17.35666666666667
2012-04-28,21.778888888888886
2012-04-29,21.855625
2012-04-30,18.060625
2012-05-01,16.91340277777778
2012-05-02,17.85451388888889
2012-05-03,14.995208333333332
2012-05-04,14.735
2012-05-05,11.317916666666669
2012-05-06,6.639930555555555
2012-05-07,9.908194444444444
2012-05-08,14.22111111111111
2012-05-09,15.96388888888889
2012-05-10,20.40798611111111
2012-05-11,22.63451388888889
2012-05-12,10.804097222222222
2012-05-13,7.274722222222222
2012-05-14,10.166944444444445
2012-05-15,10.359166666666669
2012-05-16,8.425694444444444
2012-05-17,8.964791666666667
2012-05-18,12.793333333333331
2012-05-19,18.137222222222224
2012-05-20,20.68201388888889
2012-05-21,20.866180555555555
2012-05-22,22.299236111111117
2012-05-23,22.973194444444445
2012-05-24,19.59402777777778
2012-05-25,16.450694444444444
2012-05-26,16.726319444444446
2012-05-27,17.744791666666668
2012-05-28,18.232569444444447
2012-05-29,17.552222222222223
2012-05-30,16.347291666666667
2012-05-31,15.304305555555556
2012-06-01,12.64076388888889
2012-06-02,12.16125
2012-06-03,9.245833333333334
2012-06-04,11.826527777777777
2012-06-05,9.900555555555556
2012-06-06,10.85527777777778
2012-06-07,16.95611111111111
2012-06-08,19.47020833333333
2012-06-09,17.127847222222222
2012-06-10,15.341875
2012-06-11,15.520416666666668
2012-06-12,15.06263888888889
2012-06-13,14.079444444444444
2012-06-14,11.849513888888888
2012-06-15,16.584999999999997
2012-06-16,19.05055555555556
2012-06-17,18.179375
2012-06-18,21.27659722222222
2012-06-19,19.693819444444443
2012-06-20,16.93173611111111
2012-06-21,15.041875
2012-06-22,18.39138888888889
2012-06-23,16.990069444444444
2012-06-24,16.864513888888887
2012-06-25,14.564444444444446
2012-06-26,13.888680555555556
2012-06-27,16.246805555555554
2012-06-28,21.08736111111111
2012-06-29,24.965138888888887
2012-06-30,24.385694444444443
2012-07-01,19.02055555555556
2012-07-02,16.660833333333333
2012-07-03,18.20493055555556
2012-07-04,21.07784722222222
2012-07-05,19.60611111111111
2012-07-06,20.154652777777777
2012-07-07,19.50611111111111
2012-07-08,19.859722222222224
2012-07-09,18.834930555555555
2012-07-10,19.17013888888889
2012-07-11,17.463680555555555
2012-07-12,14.339375
2012-07-13,14.20451388888889
2012-07-14,15.835347222222222
2012-07-15,15.97888888888889
2012-07-16,15.40138888888889
2012-07-17,15.761388888888888
2012-07-18,19.08458333333333
2012-07-19,18.72340277777778
2012-07-20,15.579166666666667
